scope,image_id,name,category,folder,filename,route,languages,tool_ids,prompt
"localized-only-shared","zana-filters-za-picha-sw","Vichujio vya Picha","Image & Design","/assets/img/tools/","zana-filters-za-picha-sw.webp","/sw/zana/filters-za-picha/","sw","zana-filters-za-picha-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Vichujio vya Picha. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","content-headlines","Vichwa vya Maudhui","Image & Design","/assets/img/tools/","content-headlines.webp","/sw/zana/vichwa-vya-maudhui/","sw","zana-vichwa-vya-maudhui-sw-finish","Create an 800x450 WebP tool card image for AfroTools. Subject: Vichwa vya Maudhui. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","afya-na-bima-sw","Afya na Bima kwa Kiswahili","Insurance","/assets/img/tools/","afya-na-bima-sw.webp","/sw/afya-na-bima/","sw","afya-na-bima-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Afya na Bima kwa Kiswahili. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","bima-sw","Bima kwa Kiswahili | Ulinzi wa Familia, Biashara na Hatari","Insurance","/assets/img/tools/","bima-sw.webp","/sw/bima/","sw","bima-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Bima kwa Kiswahili | Ulinzi wa Familia, Biashara na Hatari. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-bima-ndogo-sw","Bima Ndogo kwa Kiswahili","Insurance","/assets/img/tools/","zana-bima-ndogo-sw.webp","/sw/zana/bima-ndogo/","sw","zana-bima-ndogo-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Bima Ndogo kwa Kiswahili. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-bima-ya-dhima-ya-kitaalamu-sw","Bima ya Dhima ya Kitaalamu","Insurance","/assets/img/tools/","zana-bima-ya-dhima-ya-kitaalamu-sw.webp","/sw/zana/bima-ya-dhima-ya-kitaalamu/","sw","zana-bima-ya-dhima-ya-kitaalamu-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Bima ya Dhima ya Kitaalamu. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-bima-ya-lazima-ya-gari-sw","Bima ya Lazima ya Gari kwa Kiswahili","Insurance","/assets/img/tools/","zana-bima-ya-lazima-ya-gari-sw.webp","/sw/zana/bima-ya-lazima-ya-gari/","sw","zana-bima-ya-lazima-ya-gari-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Bima ya Lazima ya Gari kwa Kiswahili. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-fidia-ya-wafanyakazi-sw","Fidia ya Wafanyakazi","Insurance","/assets/img/tools/","zana-fidia-ya-wafanyakazi-sw.webp","/sw/zana/fidia-ya-wafanyakazi/","sw","zana-fidia-ya-wafanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Fidia ya Wafanyakazi. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-bima-ya-gari-sw","Kikokotoo cha Bima ya Gari kwa Kiswahili","Insurance","/assets/img/tools/","zana-kikokotoo-bima-ya-gari-sw.webp","/sw/zana/kikokotoo-bima-ya-gari/","sw","zana-kikokotoo-bima-ya-gari-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Bima ya Gari kwa Kiswahili. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-bima-ya-maisha-sw","Kikokotoo cha Bima ya Maisha kwa Kiswahili","Insurance","/assets/img/tools/","zana-kikokotoo-bima-ya-maisha-sw.webp","/sw/zana/kikokotoo-bima-ya-maisha/","sw","zana-kikokotoo-bima-ya-maisha-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Bima ya Maisha kwa Kiswahili. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-bima-ya-mazishi-sw","Kikokotoo cha Bima ya Mazishi Afrika","Insurance","/assets/img/tools/","zana-kikokotoo-bima-ya-mazishi-sw.webp","/sw/zana/kikokotoo-bima-ya-mazishi/","sw","zana-kikokotoo-bima-ya-mazishi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Bima ya Mazishi Afrika. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-bima-ya-moto-sw","Kikokotoo cha Bima ya Moto Afrika","Insurance","/assets/img/tools/","zana-kikokotoo-bima-ya-moto-sw.webp","/sw/zana/kikokotoo-bima-ya-moto/","sw","zana-kikokotoo-bima-ya-moto-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Bima ya Moto Afrika. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-bima-ya-safari-sw","Kikokotoo cha Bima ya Safari","Insurance","/assets/img/tools/","zana-kikokotoo-bima-ya-safari-sw.webp","/sw/zana/kikokotoo-bima-ya-safari/","sw","zana-kikokotoo-bima-ya-safari-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Bima ya Safari. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-mchango-wa-afya-sw","Kikokotoo cha Mchango wa Afya kwa Kiswahili","Insurance","/assets/img/tools/","zana-kikokotoo-mchango-wa-afya-sw.webp","/sw/zana/kikokotoo-mchango-wa-afya/","sw","zana-kikokotoo-mchango-wa-afya-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Mchango wa Afya kwa Kiswahili. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kilinganisha-bima-ya-afya-sw","Kilinganisha Bima ya Afya kwa Kiswahili","Insurance","/assets/img/tools/","zana-kilinganisha-bima-ya-afya-sw.webp","/sw/zana/kilinganisha-bima-ya-afya/","sw","zana-kilinganisha-bima-ya-afya-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kilinganisha Bima ya Afya kwa Kiswahili. Category context: Insurance. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","african-french-translator","Mtafsiri wa Kifaransa Afrika","Language & Translation","/assets/img/tools/","african-french-translator.webp","/sw/zana/mtafsiri-wa-kifaransa-afrika/","sw","zana-mtafsiri-wa-kifaransa-afrika-sw-wave8","Create an 800x450 WebP tool card image for AfroTools. Subject: Mtafsiri wa Kifaransa Afrika. Category context: Language & Translation. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","nigerian-pidgin-translator","Mtafsiri wa Nigerian Pidgin","Language & Translation","/assets/img/tools/","nigerian-pidgin-translator.webp","/sw/zana/mtafsiri-wa-pidgin-ya-nigeria/","sw","zana-mtafsiri-wa-pidgin-ya-nigeria-sw-wave8","Create an 800x450 WebP tool card image for AfroTools. Subject: Mtafsiri wa Nigerian Pidgin. Category context: Language & Translation. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
